stop_id,stop_name,stop_lat,stop_lon,agencia,grupo_stop_id
0500370-VRGNSOLORZA,Calz. de la Virgen - Soledad Solorzano,19.32137,-99.1088,05,5739
0500370-VRGNMAGDALE,Calz. de la Virgen - Magdalena,19.32099,-99.11052,05,5750
0500370-VRGNARMERO,Calz. de la Virgen - Carlota Armero,19.32063,-99.11369,05,5751
0500370-VRGNRZARAGO,Calz. de la Virgen - Rosa Zaragoza,19.32015,-99.11541,05,5736
0500370-VRGNSEQUEIRA,Calz. de la Virgen - Rosa María Sequeira,19.31962,-99.11941,05,5735
0500370-VRGNBONFIL,Calz. de la Virgen - Alfredo  Vladimir Bonfil,19.32078,-99.12375,05,5734
0500370-NAVALCVIRGEN,Escuela Naval Militar - Calz. de la Virgen,19.32208,-99.12506,05,4859
0500370-NAVALCDAPORFI,Escuela Naval Militar - Cerrada Porfirio Díaz,19.32548,-99.12491,05,5752
0500370-NAVALSTANA,Escuela Naval Militar - Santa Ana,19.32948,-99.12443,05,5753
0500370-NAVALEJIDOLOR,Escuela Naval Militar - Ejido San Lorenzo,19.33216,-99.1239,05,5730
0500370-NAVALTAXQUE,Escuela Naval Militar - Calz. Taxqueña,19.33772,-99.12273,05,4860
0500370-NAVALBOSQUE,Escuela Naval Militar - Paseos del Bosque,19.34137,-99.12175,05,5754
0500370-NAVALPHACIEND,Escuela Naval Militar - Paseo de la Hacienda,19.34586,-99.12063,05,5755
0500370-NAVALPCHICO,Escuela Naval Militar - Paseo Chico,19.34776,-99.12014,05,5756
0500370-VIGAOSAMENOR,Calz. de la Viga - Osa Menor,19.35341,-99.12143,05,5726
0500370-VIGAERMITAIZT,Calz. de la Viga - Calz. Ermita Iztapalapa,19.35803,-99.12203,05,5463
0500370-VIGAEZAPATA,Calz. de la Viga - Emiliano Zapata,19.36193,-99.1225,05,5757
0500370-VIGAGUSYANEZ,Calz. de la Viga - Agustín Yañez,19.36606,-99.12264,05,5758
0500370-VIGAECARANZA,Calz. de la Viga - Emilio Carranza,19.3701,-99.12255,05,5759
0500370-VIGAPORTOALE,Calz. de la Viga - Porto Alegre,19.37345,-99.12269,05,5760
0500370-VIGAPIECUESTA,Calz. de la Viga - Playa Pie de la Cuesta,19.37582,-99.12275,05,5761
0500370-VIGAVILLAMAR,Calz. de la Viga - Playa Villa del Mar,19.38026,-99.12282,05,5762
0500370-VIGAROQUTA,Calz. de la Viga - Playa Roqueta,19.3827,-99.12273,05,5763
0500370-VIGAERIZO,Calz. de la Viga - Playa Erizo,19.38617,-99.12254,05,5764
0500370-VIGASANTIAGO,Calz. de la Viga - Santiago,19.39028,-99.12215,05,5717
0500370-VIGAILOPEZRAY,Calz. de la Viga - Ignacio López Rayon,19.39224,-99.12267,05,5716
0500370-VIGASANFCO,Calz. de la Viga - San Francisco,19.39639,-99.12368,05,5765
0500370-CUNIONRECREO,Honorable Congreso de la Unión - Recreo,19.39874,-99.12269,05,5766
0500370-CUNIONHGO,Honorable Congreso de la Unión - Calle Miguel Hidalgo,19.40195,-99.12196,05,5767
0500370-CUNIONMALEM,Honorable Congreso de la Unión - Viaducto Miguel Alemán,19.40536,-99.1223,05,5768
0500370-CUNIONMOREL,Honorable Congreso de la Unión - Av. Morelos,19.40922,-99.12193,05,5712
0500370-CUNIONTALLER,Honorable Congreso de la Unión - Av. del Taller,19.4138,-99.12191,05,5769
0500370-CUNIONBOTURIN,Honorable Congreso de la Unión - Lorenzo Boturini,19.41693,-99.12141,05,5710
0500370-CUNIONOTE32,Honorable Congreso de la Unión - Oriente 32,19.41905,-99.12112,05,5770
0500370-CUNIONUNION,Honorable Congreso de la Unión - Unión,19.42534,-99.12013,05,5707
0500370-CUNIONCANDEL,Honorable Congreso de la Unión - M. Candelaria,19.42912,-99.11966,05,5771
0500370-CUNIONEZAPAT,Honorable Congreso de la Unión - Emiliano Zapata,19.4323,-99.11923,05,5772
0500370-CUNIONACOZAR,Honorable Congreso de la Unión - Héroe de Nacozari,19.43592,-99.11888,05,5704
0500370-CUNIONHORTEL,Honorable Congreso de la Unión - Hortelanos,19.44109,-99.11804,05,5773
0500370-CUNIONCIRCUNV,Honorable Congreso de la Unión - Circunvalación,19.44434,-99.11742,05,5774
0500370-CUNIONPELUQU,Honorable Congreso de la Unión - Peluqueros,19.44652,-99.11688,05,5700
0500370-CUNIONCNLNTE,Honorable Congreso de la Unión - Canal del Norte,19.44816,-99.11651,05,5775
0500370-CUNIONTALABAR,Honorable Congreso de la Unión - Talabarteros,19.44912,-99.11634,05,5776
0500370-CUNIONPLATINO,Honorable Congreso de la Unión - Platino,19.45394,-99.11511,05,5777
0500370-CUNIONRCONS,Honorable Congreso de la Unión - Río Consulado,19.45641,-99.11449,05,5778
0500370-CUNIONOTE87,Honorable Congreso de la Unión - Oriente 87,19.45949,-99.1137,05,5779
0500370-CUNIONALBINO,Honorable Congreso de la Unión - Ángel Albino Corzo,19.46376,-99.11246,05,5696
0500370-HENRYFORD,Henry Ford,19.46749,-99.111,05,5695
0500370-TALISMAN,Talisman,19.47374,-99.10832,05,5693
0500370-VICTORIA,Victoria,19.46937,-99.11011,05,5694
0500370-TESORO,Tesoro,19.47105,-99.10937,05,5780
0500370-FAMILMARTINE,Fernando Amilpa - José M. Martínez,19.50622000000001,-99.09355,05,5690
0500370-FAMILGARCIA,Fernando Amilpa - Vicente García,19.50682,-99.0956,05,5781
0500370-FAMILMARENCO,Fernando Amilpa - Ismael Marenco,19.50813,-99.09797,05,5782
0500370-CTMATZAMILPA,Unidad CTM Atzacoalco - Fernando Amilpa y Francisco J. Macin,19.51116,-99.10094,05,5783
05034B1-PROLSTAFALAM,Prol. Av. Santa Fe - Alameda Poniente,19.36875,-99.25737,05,5784
05034B1-BARRPARKPLA,Barros Sierra - Park Plaza,19.36353,-99.26088,05,5785
05034B1-BARRSIERRA,Barros Sierra,19.3619,-99.26174,05,5786
05034B1-CLZTECMREY,Carlos Lazo - Tec de Monterrey,19.35907000000001,-99.26061,05,5228
05034B1-POETASTAFE,Paseo de los Poetas - Cumbres Santa Fe,19.34913,-99.25914,05,5787
05034B1-UPTELIZONDO,Autopista Urbana Poniente - Roberto Ríos Elizondo,19.33476,-99.23472,05,5049
05034B1-UPTETORRES,Autopista Urbana Poniente - Av. de las Torres,19.33282,-99.23721,05,5788
05034B1-CABRFERROCU,Luis Cabrera - Ferrocarril de Cuernavaca,19.3181,-99.23075,05,5789
05034B1-CABRNARANJO,Luis Cabrera - Naranjos,19.31982,-99.22866,05,5790
05034B1-CABRJALAPA,Luis Cabrera - Jalapa,19.32277,-99.22467,05,5791
05034B1-CABRPOPULAR,Luis Cabrera - Casa Popular,19.32201,-99.2215,05,5792
05034B1-PERIFCODIF,Anillo Periférico - DIF,19.32513,-99.21518,05,5793
05034B1-EJ10SPERIFER,Eje 10 Sur - Anillo Periférico,19.33181,-99.20902,05,4973
05034B1-EJ10SDONATO,Eje 10 Sur - Donato Guerra,19.33833,-99.19503,05,5794
05034B1-UNICOPILCO,Av. Universidad - Copilco,19.33771,-99.18362,05,5795
05034B1-MAQINSURSUR,C. C. Miguel Angel de Quevedo  Av. Insurgentes Sur - Miguel Ángel de Quevedo,19.34648,-99.18087,05,5796
05034B0-UNIMAQ,Av. Universidad - Metro Miguel Ángel de Quevedo,19.34652,-99.18057,05,5796
05034B0-UNIACASULCO,Av. Universidad - Cerro Acasulco,19.34185,-99.18151,05,5797
05034B0-UNIVERSIDUNAM,Av. Universidad - UNAM,19.33684,-99.18677,05,5798
05034B0-EJ10SREVOLUCI,Eje 10 Sur - Av. Revolución,19.33661,-99.19286,05,5799
05034B0-JRNMFUENTES,Av. San Jerónimo - Las Fuentes,19.33272,-99.20473,05,5800
05034B0-JRNMPERIFERI,Av. San Jerónimo - Anillo Periférico,19.3305,-99.21157,05,5801
05034B0-JRNMTARASQUI,Av. San Jerónimo - Tarasquillo,19.32947,-99.21276,05,5802
05034B0-JERONMDIF,Av. San Jerónimo - DIF,19.32584,-99.21689,05,5803
05034B0-CONTRPOPULA,Av. Contreras - Casa Popular,19.32222,-99.22162,05,5792
05034B0-CONTRTUXPAN,Av. Contreras  - Tuxpan,19.32218,-99.22583,05,5804
05034B0-CABRMAGNOLIA,Luis Cabrera - Magnolia,19.31936,-99.2289,05,5805
05034B0-CABRFRRCUER,Luis Cabrera - Ferrocarril del Cuernavaca,19.31717,-99.23114,05,5806
05034B0-UPTEANAHUAC,Autopista Urbana Poniente - Universidad Anahuac del Sur,19.3167,-99.23195,05,5807
05034B0-UPTELIZONDO,Autopista Urbana Poniente - Roberto Díaz Elizondo,19.31633,-99.23256,05,5808
05034B0-UPTETORRES,Autopista Urbana Poniente - Av. de las Torres,19.33331,-99.23795,05,5809
05034B0-UPTEAGUILAS,Autopista Urbana Poniente - Av. de las Aguilas,19.34508,-99.24005,05,5810
05034B0-POETASTAFE,Paseo de los Poetas - Cumbres Santa Fe,19.35016,-99.25969,05,5811
05034B0-CLZTECMREY,Carlos Lazo - Tecnológico de Monterrey,19.35908,-99.26091,05,5228
05034B0-CLZBSIERRA,Carlos Lazo - Barros Sierra,19.36178,-99.26256,05,5229
05034A1-CHAPUDRVERT,Av. Chapultepec - Dr. Vertiz,19.42675,-99.14613,05,5812
05034A1-CHAPUCUAUHT,Av. Chapultepec - Metro Cuauhtémoc,19.42526,-99.15563,05,5813
05034A1-CHAPUMERIDA,Av. Chapultepec - Merida,19.42456,-99.1587,05,5814
05034A1-CHAPUMEDELLI,Av. Chapultepec - Medellin,19.42246,-99.1673,05,5815
05034A1-CHAPUSEVILLA,Av. Chapultepec - Metro Sevilla,19.42166,-99.17077,05,5816
05034A1-CHAPUSONORA,Chapultepec - Sonora,19.42086,-99.17435,05,5817
05034A1-CYTFLORES,Av. Constituyentes - Las Flores,19.41653,-99.18061,05,5818
05034A1-CYTMONTIEL,Av. Contituyentes - Gobernador Tiburcio Montiel,19.41512,-99.18519,05,5819
05034A1-CYTUVM,Av. Constituyentes - UVM,19.41378,-99.18802,05,5820
05034A1-CONSTITUYEN,Av. Constituyentes - Constituyentes,19.41274,-99.18995,05,5821
05034A1-CYTMONTESINO,Av. Constituyentes - General José Montesinos,19.4089,-99.19732,05,5822
05034A1-CYTGRALJMEN,Av. Constituyentes - General José María Mendivil,19.40732,-99.20015,05,5823
05034A1-CYTSUR128,Av. Constituyentes - Sur 128,19.40601,-99.20254,05,5824
05034A1-CYTMIRANDA,Av. Contituyentes - Miranda,19.40238,-99.20828,05,5825
05034A1-CYTOBSERVATO,Av. Constituyentes - Av. Observatorio,19.4005,-99.21127,05,5826
05034A1-VQGRMEDELLN,Av. Vasco de Quiroga - Roberto Medellin,19.37141,-99.26038,05,5827
05034A1-CLZCTRBANC,Av. Carlos Lazo - Centro Bancomer,19.36239,-99.26402,05,5828
05034A1-STAFBARRAGAN,Av. Santa Fe - Luis Barragan,19.36127,-99.26699,05,5829
05034A1-STAFJOGORMA,Av. Santa Fe - Juan O'Gorman,19.35976,-99.26958,05,5830
05034A1-STAFMORAL,Av. Santa Fe - Enrique del Moral,19.3585,-99.27205,05,5831
05034A1-JSAGRAZSCB,Juan Salvador Agraz - Sam's Club,19.35649,-99.27622,05,5832
05034A1-JSAGRAZSB,Juan Salvador Agraz - Sam's Club,19.3565,-99.27706,05,5833
05034A0-MBALDERATOLS,C. C. Metro Balderas - Tolsa y Av. Chapultepec,19.42742,-99.14978,05,5834
05034A0-CHAPUCUAUHTE,Av. Chapultepec - Metro Cuauhtémoc,19.42561,-99.15525,05,5835
05034A0-CHAPULNAPOLE,Av. Chapultepec - Napoles,19.42492,-99.15848,05,5814
05034A0-CHAPULVARSOV,Av. Chapultepec - Varsovia,19.42297,-99.16707,05,5836
05034A0-CHAPUSEVILLA,Av. Chapultepec - Metro Sevilla,19.42196,-99.17153,05,5837
05034A0-CHAPULTEPEME,Av. Chapultepec - Metro Chapultepec,19.42138,-99.1738,05,5838
05034A0-CHAPFLORES,Av. Chapultepec - Las Flores,19.41672,-99.18074,05,5818
05034A0-CYTMONTIEL,Av. Contituyentes - Gobernador Tiburcio Montiel,19.41548,-99.18504,05,5819
05034A0-CYTESUVM,Av. Constituyentes - UVM,19.41425,-99.18753,05,5839
05034A0-CYTMUZQUIZ,Av. Constituyentes - Gobernador Melchor Muzquiz,19.41299,-99.18994,05,5821
05034A0-CYTMONTESINO,Av. Constituyentes - General José Montesinos,19.4092,-99.19726,05,5822
05034A0-CYTGRALJMME,Av. Constituyentes - General José María Mendivil,19.4076,-99.20016,05,5823
05034A0-CYSPDOLORES,Av. Constituyentes - Panteón Dolores,19.40587,-99.20325,05,5840
05034A0-CYTMIRANDA,Av. Constituyentes - Miranda,19.40476,-99.20504,05,5841
05034A0-CYTVOCACIO4,Av. Contituyentes - Vocacional No. 4,19.40151,-99.21008,05,5842
05034A0-CYTSEDESOL,Av. Constituyentes - SEDESOL,19.39802,-99.21722,05,5843
05034A0-CYTRADIOCTR,Av. Constituyentes - Radio Centro,19.39363,-99.2379,05,5844
05034A0-CYTCONAFRUT,Av. Constituyentes - Puente Conafrut,19.38737,-99.24287,05,5845
05034A0-VQUIRTELEVIS,Av. Vasco de Quiroga - Televisa Santa Fe,19.37763,-99.252,05,5846
05034A0-VQUIRMEDELLI,Av. Vasco de Quiroga - Roberto Medellin,19.37372,-99.25862,05,5847
05034A0-STAFEDIF3M,Av. Santa Fe - Edificio 3M,19.3662,-99.26212,05,5848
05034A0-STAFEBANCOM,Av. Santa Fe - Centro Bancomer,19.36411,-99.26416,05,5849
05034A0-STAFLBARRAGA,Av. Santa Fe - Luis Barragan,19.36175,-99.26745,05,5850
05034A0-STAFJOGGORM,Av. Santa Fe - Juan O'Gorman,19.36022,-99.26998,05,5851
05034A0-STAFEMORAL,Av. Santa Fe - Enrique del Moral,19.35876,-99.27203,05,5831
05034A0-JSAGRAZSC,Juan Salvador Agraz - Sam's Club,19.35653,-99.2758,05,5832
05034A0-JSAGRAZOD,Juan Salvador Agraz - Office Depot,19.35879,-99.27763,05,5852
05034A0-VASCQUIROG,C. C. Centro Comercial Santa Fe - Av. Vasco de Quiroga y Juan Salvador Agraz,19.36079,-99.28,05,5204
0500331-EDOMOLINA,Eduardo Molina  - Eje 3 Sur Av. Morelos,19.40896,-99.12759,05,5853
0500331-LALDJUANLAGO,Av. León de los Aldama - San Juan de los Lagos,19.49743,-99.07642,05,5854
0500331-LALDCALPULAL,Av. León de los Aldama - Calpulalpan,19.4963,-99.07724,05,5855
0500331-EJILEONALDAM,Ejido - Av. León de los Aldama,19.49433,-99.07919,05,5640
0500331-EJIBJUAREZ,Ejido - Benito Juárez,19.49538,-99.08085,05,5856
0500331-EJIEZAPATA,Ejido - Emiliano Zapata,19.49633,-99.08232,05,5857
0500331-EJIGCNLDESAG,Ejido - Av. Gran Canal del Desague,19.4968,-99.08333,05,5858
0500331-C310GCNLDESA,Calle 310 - Av. Gran Canal del Desague,19.49575,-99.08437,05,5859
0500331-CALL310Y315,Calle 310 - Calle 315,19.49648,-99.08656,05,5860
0500331-5MAYEDOMOLIN,5 de Mayo - Av. Ing. Eduardo Molina,19.497770000000006,-99.09037,05,5861
0500331-5MAYFRAYPADIL,5 de Mayo - Fray Juan de Padilla,19.49861,-99.09311,05,5862
0500331-CENTE5MAYO,Centenario - 5 de Mayo,19.49934,-99.09537,05,5863
0500331-CENTEVASCOQ,Centenario - Vasco de Quiroga,19.49685,-99.09711,05,5864
0500331-CENTEJBOSCO,Centenario - Padre Juan Bosco,19.49307,-99.09918,05,5865
0500331-FHGOTE157,Av. Ferrocarril Hidalgo - Oriente 157,19.48928,-99.10075,05,5866
0500331-FHGOMCARRER,Av. Ferrocarril Hidalgo - Metro Martín Carrera,19.48481,-99.10402,05,5867
0500331-CUNIONFENIX,Congreso de la Unión - Fenix,19.48205,-99.10613,05,5868
0500331-PLCEJ2OTECUN,Pelicano - Eje 2 Oriente Av. Honorable Congreso de la Unión,19.48109,-99.10645,05,5869
0500331-FHGOPELICANO,Av. Ferrocarril Hidalgo - Pelicano,19.47918,-99.10834,05,5870
0500331-FHGOMOCTEZU,Av. Ferrocarril Hidalgo - Moctezuma,19.47762,-99.10952,05,5871
0500331-FHGOEJ4NTETAL,Av. Ferrocarril Hidalgo - Eje 4 Norte Talisman,19.47525,-99.11128,05,5872
0500331-FHGOTESORO,Av. Ferrocarril Hidalgo - Tesoro,19.47373,-99.11244,05,5873
0500331-FHGOVICTORIA,Av. Ferrocarril Hidalgo - La Victoria,19.47062,-99.11443,05,5874
0500331-FHGOHENRYFO,Av. Ferrocarril Hidalgo - Henry Ford,19.46898,-99.11559,05,5875
0500331-FHGOEJ3NTENO,Av. Ferrocarril Hidalgo - Eje 3 Norte Noé,19.46571,-99.11798,05,5876
0500331-FHGOTE91,Av. Ferrocarril Hidalgo - Oriente 91,19.46264,-99.1201,05,5877
0500331-FHGORIOCONS,Av. Ferrocarril Hidalgo - Av. Río Consulado,19.4595,-99.12216,05,5878
0500331-BOLEOCOBRE,Boleo - Cobre y Platino,19.45628,-99.12367,05,5879
0500331-BOLEOEJ2NCNL,Boleo- Ejer 2 Norte Canal del Norte,19.4516,-99.12491,05,5880
0500331-TRABPANADERO,Av. del Trabajo - Panaderos,19.44692,-99.12545,05,5881
0500331-EJ1OTRABAJO,Eje 1 Oriente Vidal Alcocer - Eje 1 Oriente Av. del Trabajo,19.44253,-99.12303,05,5882
0500331-EJ1OPENAYPE,Eje 1 Oriente Vidal Alcocer - Manuel de la Peña y Peña,19.44017,-99.12331,05,5883
0500331-EJ1OLECUMBER,Eje 1 Oriente Vidal Alcocer - Lecumberri,19.43743,-99.12374,05,5884
0500331-CIRCUTOMATLA,Anillo de Circunvalación - San Antonio Tomatlan,19.43647,-99.12389,05,5885
0500331-CIRCUNACOZARI,Anillo de Circunva;ación - Héroes de Nacozari,19.43635,-99.1239,05,5885
0500331-CIRCUALARCON,Anillo de Circunvalación - Alarcon,19.43465,-99.12417,05,5886
0500331-CIRCUNEGRET,Anillo de Circunvalación - Miguel Negrete,19.43386,-99.12429,05,5887
0500331-CIRCUEZAPATA,Anillo de Circunvalación - Emiliano Zapata,19.43276,-99.12447,05,5888
0500331-CIRCUCORREGI,Anillo de Circunvalación - Corregidora,19.43081,-99.12476,05,5889
0500331-CIRCUZAVALA,Anillo de Circunvalación - Zavala,19.4291,-99.12504,05,5890
0500331-CIRCUGRALANA,Anillo de Circunvalación - General Anaya ,19.42867,-99.12511,05,5890
0500331-CIRCURCORONA,Anillo de Circunvalación - Ramón Corona,19.42673,-99.12534,05,5891
0500331-CIRCUCARRETO,Anillo de Circunvalación - Carretones,19.42507,-99.12563,05,5892
0500331-CIRCUAGURRIO,Anillo de Circunvalación - Adolfo Gurrion,19.42425,-99.12572,05,5893
0500331-CNLFRYMIER,Av. Canal - Fray Servando Teresa de Mier,19.42268,-99.12607,05,5894
0500331-CANALZOQUIPA,Av. Canal - Calle Zoquipa,19.41858,-99.12733,05,5895
0500331-CVIGLBOTURINI,Calz. de la Viga - Lorenzo Boturini,19.41735,-99.12756,05,5896
0500331-CVIGAEJ2STALL,Calz. de la Viga - Eje 2 Sur Av. del Taller,19.41349,-99.12812,05,5897
0500331-AMOLEJ1OTE,Prol. Andrés Molina Enriquez - Eje 1 Oriente Andrés Molina Enríquez,19.4073,-99.12892,05,5898
0500331-JAMTOPACIO,Juan Antonio Mateos - Topacio,19.40999,-99.12992,05,5899
0500331-JAMVBERISTAIN,Juan Antonio Mateos - Vicente Beristain,19.41018,-99.13384,05,5900
0500330-CHABAJATORRE,Calz. Chabacano - José Antonio Torres,19.40856,-99.1335,05,5901
0500330-CHABASOTERO,Calz. Chabacano - José Sotero,19.40869,-99.13133,05,5902
0500330-CVIGACHABACA,Calz. de la Viga - Chabacano,19.40902,-99.12766,05,5853
0500330-CVIGATALLER,Calz. de la Viga - Av. del Taller,19.41353,-99.12827,05,5897
0500330-CVIGALBOTURIN,Calz. de la Viga - Lorenzo Boturini,19.41758,-99.12768,05,5896
0500330-AVCJONCANAL,Av. Canal - Callejón del Canal,19.42185,-99.12659,05,5903
0500330-CIRCUNFRAYS,Anillo de Circunvalación - Fray Servando Teresa de Mier,19.42296,-99.12608,05,5894
0500330-CIRCUNSPABLO,Anillo de Circunvalación - San Pablo,19.42569,-99.12566,05,5904
0500330-CIRCUNSTOMAS,Anillo de Circunvalación - Santo Tomás,19.42777,-99.12538,05,5905
0500330-CIRCUNGRALAN,Anillo de Circunvalación - General Anaya,19.42841,-99.12531,05,5906
0500330-CIRCUNMANZAN,Anillo de Circunvalación - Manzanares,19.42988,-99.12505,05,5907
0500330-CIRCUNREPGUA,Anillo de Circunvalación - República de Guatemala,19.43397,-99.12437,05,5887
0500330-CIRCUNTOMATL,Anillo de Circunvalación - San Antonio Tomatlan,19.43566,-99.12416,05,5908
0500330-EJ1OLECUMBER,Eje 1 Oriente Vidal Alcocer - Lecumberri,19.43758,-99.12386,05,5884
0500330-EJ1OREPCOLOM,Eje 1 Oriente Vidal Alcocer  - República de Colombia- ,19.43965,-99.12348,05,5909
0500330-EJ1OMPENAYPE,Eje 1 Oriente Vidal Alcocer - Manuel de la Peña y Peña,19.44023,-99.12339,05,5883
0500330-TRBJEJ1NGRAN,Av. del Trabajo - Eje 1 Norte Héroes de Granaditas,19.44268,-99.12313,05,5882
0500330-TRABAJRIVERO,Av. del Trabajo - Rivero,19.4472,-99.12586,05,5910
0500330-BOLEOEJ2NC,Boleo - Eje 2 Norte Canal del Norte,19.45216,-99.12486,05,5911
0500330-BOLEOPLATINO,Boleo - Platino,19.45658,-99.12377,05,5879
0500330-FHGORIOCONSU,Av. Ferrocarril Hidalgo - Av. Río Consulado,19.46006,-99.1222,05,5912
0500330-FHGOABEL,Av. Ferrocarril Hidalgo - Abel,19.46297,-99.1203,05,5877
0500330-FHGOHENRYFOR,Av. Ferrocarril Hidalgo - Henry Ford,19.46929,-99.11607,05,5913
0500330-FHGOVICTORIA,Av. Ferrocarril Hidalgo - Victoria,19.47106,-99.11487,05,5914
0500330-FHGOTESORO,Av. Ferrocarril Hidalgo - Tesoro,19.472520000000006,-99.11389,05,5915
0500330-FHGOEJ4NTETA,Av. Ferrocarril Hidalgo - Eje 4 Norte Talisman,19.47549,-99.11167,05,5872
0500330-FHGOMOCTEZU,Av. Ferrocarril Hidalgo - Moctezuma,19.4779,-99.10978,05,5871
0500330-FHGOVTEVILLAD,Av. Ferrocarril Hidalgo - Vicente Villada,19.47946,-99.10858,05,5870
0500330-MARISGPEVICTO,General Mariano Arista - General Guadalupe Victoria,19.48282,-99.10677,05,5916
0500330-CENTEOTE157,Centenario - Oriente 157,19.4897,-99.10099,05,5917
0500330-CENTEMORELOS,Centenario - Morelos,19.49331,-99.0994,05,5865
0500330-CENTECUAUHT,Centenario - Cuauhtémoc,19.49713,-99.09719,05,5864
0500330-CENTECDAEZAP,Centenario - Cerrada Emiliano Zapata,19.49914,-99.09582,05,5918
0500330-CENTECERRITO,Centenario - Cerritos,19.500770000000006,-99.09465,05,5919
0500330-CENTEJUANICO,Centenario - San Juanico,19.50286,-99.09387,05,5920
0500330-CENTERIOREME,Centenario - Río de los Remedios,19.50902,-99.09041,05,5921
0500330-DEFOGMARGAR,Canal de Desfogue - Margaritas,19.50548,-99.09214,05,5922
0500330-DESFOFLORLIS,Canal de Desfogue - Flor de Lis,19.50304,-99.09022,05,5923
0500330-314EDOMOLINA,Calle 314 - Av. Eduardo Molina,19.50185,-99.08769,05,5924
0500330-CALLE314315,Calle 314 - Calle 315,19.50088,-99.08484,05,5925
0500330-GCANALCALL314,Av. Gran Canal del Desague - Calle 314,19.49979,-99.08155,05,5926
0500330-EJGRANCANAL,Ejido - Av. Gran Canal del Desague,19.49677,-99.08282,05,5927
0500330-EJIDONJUAREZ,Ejido - Benito Juárez,19.49634,-99.08216,05,5857
0500330-LALDEJIDO,Av. León de los Aldama - Ejido,19.4954,-99.08071,05,5856
0500330-LALDCALPULAL,Av. León de los Aldama - Calpulalpan,19.496920000000006,-99.07728,05,5928
0500330-LALDAJUANLAG,Av. León de los Aldama - San Juan de los Lagos,19.49816,-99.07642,05,5929
0500330-LALDAOTUMBA2,Av. León de los Aldama - Otumba,19.5008,-99.07459,05,5930
0500330-LALDREMEDIOS,Av. León de los Aldama - Río de los Remedios,19.50168,-99.07354,05,5931
0500330-LALDAOTUMBA,Av. León de los Aldama - Otumba,19.50046,-99.07429,05,5930
0500330-LONALDAMA,C. C. León de los Aldama,19.49876,-99.07547,05,5932
05027A1-LESPTEMOMULC,Luis Espinoza - Temomulco y Modulo de Policia,19.52895,-99.15537,05,5933
05027A1-EJCLCAHUEHUE,Eje Central Lázaro Cardenas - Ahuehuetes,19.49384,-99.14604,05,5934
05027A1-EJLCCHVALLEJ,Eje Central Lázaro Cardenas - Central Camionera del Norte y CCH Vallejo,19.48149,-99.14129,05,5935
05027A1-RFMECTRALCAR,Av. Ricardo Flores Magón - Eje Central Lázaro Cardenas,19.4547,-99.13834,05,5936
05027A1-ZARAGRFMAGO,Zaragoza - Av. Ricardo Flores Magon,19.44981,-99.1384,05,5937
05027A1-ZARAGMENESE,Zaragoza - Carlos Julio Meneses,19.44206,-99.13965,05,5938
05027A1-ZARAGMINA,Zaragoza - Mina,19.43898,-99.14455,05,5939
05027A0-MHGOVTRUJAN,C. C. Metro Hidalgo y Alameda Central - Valerio Trujano y Av. Hidalgo,19.43708,-99.14401,05,5940
05027A0-MOSQLERDO,Mosqueta Eje 1 Norte - Lerdo Lázaro Cardenas y Mina,19.43872,-99.14021,05,5941
05027A0-HEROMOSQUET,Calle Héroes - Mosqueta Eje 1 Norte y Flores Magon,19.45017,-99.13844,05,5937
05027A0-HEROESTRELL,Calle Héroes - Estrella y Manuel González,19.45496,-99.13834,05,5936
05027A0-EJLCLAVE,Eje Central Lázaro Cardenas - Clave,19.46663,-99.13754,05,5942
05027A0-EJCLCMRAZA,Eje Central Lázaro Cardenas - Metro La Raza,19.4703,-99.13718,05,5943
05027A0-100MCNTRLCAM,Av. 100 Metros - Frente a Metro Central Camionera,19.47911,-99.14104,05,5944
05027A0-CUALFRMAZO,Av. Cuautepec - Alfredo del Mazo,19.54035,-99.1539,05,5945
05027A0-EMXTECNOLOG,Estado de México - Tecnológico,19.5478,-99.14366,05,5946
0500251-ACUE30JUNIO15,Acueducto - 30 de Junio 1520,19.51738,-99.1272,05,5947
0500251-ACUEVIDRIOPLA,Acueducto - Vidrio Plano,19.51319,-99.12413,05,5948
0500251-ACUERIOJA,Acueducto - La Rioja,19.50459,-99.12238,05,5949
0500251-ACUECARTAGEN,Acueducto - Cartagena Sur,19.50559,-99.12216,05,5950
0500251-ACUEPTOBARAC,Acueducto - Puerto Baracoa,19.50704,-99.12239,05,5951
0500251-ACUEARACAZU,Acueducto - Aracazu,19.50885,-99.12321,05,5952
0500251-ACUEACOYAPA,Acueducto - Acoyapa Frente a Registro Civil 23,19.50949,-99.12351,05,5953
0500251-IPNACUEDUCTO,Av. Instituto Politécnico Nacional - Acueducto,19.51094,-99.12443,05,5954
0500251-IPNPARANAGUA,Av. Instituto Politécnico Nacional - Paranagua,19.50973,-99.12567,05,5955
0500251-IPNHUANUCO,Av. Instituto Politécnico Nacional - Huanuco,19.50721,-99.12817,05,5956
0500251-IPNTICOMAN,Av. Instituto Politécnico Nacional - Ticoman,19.50584,-99.12952,05,5957
0500250-IPNFORTUNA,Av. Instituto Politécnico Nacional - Fortuna,19.48479,-99.1345,05,5958
0500250-IPNJUANBATIZ,Instituto Politécnico Nacional - Juan de Dios Batiz,19.5032,-99.13128,05,5959
0500250-IPNTICOMAN,Av. Instituto Politécnico Nacional - Ticoman,19.506,-99.12977,05,5957
