nom_estab,codigo_act,nombre_act,alcaldia,latitud,longitud
MENTA CLINICA PARA SONRISAS,621211,Consultorios dentales del sector privado,Benito Juárez,19.37340869,-99.17680277
MI CLINICA DENTAL,621211,Consultorios dentales del sector privado,Coyoacán,19.35754969,-99.16966198
MI CONSULTORIO DENTAL ARAGON,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.45865407,-99.09103544
MI DENTAL TLALPAN,621211,Consultorios dentales del sector privado,Coyoacán,19.33150792,-99.14036583
MI DENTISTA TEPEYAC,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.46549072,-99.12187826
MI PUNTO DENTAL,621211,Consultorios dentales del sector privado,Benito Juárez,19.37933048,-99.1885399
MIH DENTAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.4710917,-99.12992351
MILA Y NESA,621211,Consultorios dentales del sector privado,Cuauhtémoc,19.420526,-99.15528947
MILE CENTRO MEDICO ODONTOLOGICO,621211,Consultorios dentales del sector privado,La Magdalena Contreras,19.29742251,-99.24380767
MINAE DENTAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.48235987,-99.07383501
MINEDENT,621211,Consultorios dentales del sector privado,Coyoacán,19.319675,-99.16746485
MIYOKO CENTRO ODONTOLOGICO,621211,Consultorios dentales del sector privado,Iztapalapa,19.34237435,-99.06450594
MOLONKYKIDS COAPA,621211,Consultorios dentales del sector privado,Tlalpan,19.30066186,-99.11791824
MOTO SPACE,621211,Consultorios dentales del sector privado,Coyoacán,19.30027186,-99.11168363
MT ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.37685453,-99.03627944
MX BRACKETS,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.48014404,-99.06501588
MX BRACKETS,621211,Consultorios dentales del sector privado,Tlalpan,19.28215905,-99.17437387
MX BRACKETS,621211,Consultorios dentales del sector privado,Cuauhtémoc,19.40597851,-99.16865054
MX SONRRISAS,621211,Consultorios dentales del sector privado,Cuauhtémoc,19.43750186,-99.15604782
N & G ORTHODONTICS,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.47971449,-99.09790264
NADENTI,621211,Consultorios dentales del sector privado,Coyoacán,19.32761817,-99.15751185
NAVALI DENTISTA,621211,Consultorios dentales del sector privado,Cuauhtémoc,19.40578522,-99.13339575
NC DENTAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.32284245,-99.05719434
NCG CONSULTORIOS,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.44741613,-99.17245234
NEO CENTER DENTAL CONSULTORIO DENTAL,621211,Consultorios dentales del sector privado,Benito Juárez,19.37314124,-99.15000831
NEW BODY,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.48990581,-99.12609893
NH DENT,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.48005999,-99.09957209
NOVIDENTAL,621211,Consultorios dentales del sector privado,Tláhuac,19.24381207,-98.99709093
NUEVA DENTAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.50216045,-99.08549895
NUEVA DENTAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.49102964,-99.07817875
NUTRIDENT ODONTOLOGIA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.44943724,-99.05830657
NUTRIDENTAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.46153753,-99.10621251
NZ DENTAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.49591624,-99.12630371
OCEAN ORTHODONTICS CONCULTORIO ODONTOLOGICO,621211,Consultorios dentales del sector privado,Benito Juárez,19.37185166,-99.14999723
ODENDI,621211,Consultorios dentales del sector privado,Benito Juárez,19.36717645,-99.15027629
ODENT CLINICA DENTAL,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.45130192,-99.20195697
ODENTA CONSULTORIO DENTAL AVANZADO,621211,Consultorios dentales del sector privado,Azcapotzalco,19.46981078,-99.14486876
ODERMA ODONTOLOGIA Y DERMATOLOGIA,621211,Consultorios dentales del sector privado,Álvaro Obregón,19.35881442,-99.18365843
ODOINTEGRA,621211,Consultorios dentales del sector privado,Cuauhtémoc,19.41510801,-99.14965767
ODOLTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.47803832,-99.21356284
ODONTAL,621211,Consultorios dentales del sector privado,Benito Juárez,19.37234361,-99.16294288
ODONTALI ESPCIALIDADES ODONTOLOGICAS,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.48044764,-99.12305713
ODONTEK,621211,Consultorios dentales del sector privado,Tláhuac,19.29649139,-99.03627867
ODONTICA,621211,Consultorios dentales del sector privado,Benito Juárez,19.38970157,-99.1516389
ODONTLOGIA,621211,Consultorios dentales del sector privado,Coyoacán,19.3518145,-99.15915554
ODONTO ACTUAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.45901485,-99.1115378
ODONTO CARE,621211,Consultorios dentales del sector privado,Cuauhtémoc,19.45451785,-99.15582117
ODONTO FIT,621211,Consultorios dentales del sector privado,Iztapalapa,19.37129594,-99.13042706
ODONTO INNOVA,621211,Consultorios dentales del sector privado,Coyoacán,19.3327522,-99.12867212
ODONTO KIDZ,621211,Consultorios dentales del sector privado,Iztapalapa,19.37080113,-99.0746095
ODONTO LASER,621211,Consultorios dentales del sector privado,Tlalpan,19.28355544,-99.23262826
ODONTO LIVE,621211,Consultorios dentales del sector privado,Venustiano Carranza,19.41172171,-99.11864856
ODONTO LUX,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.49098634,-99.1381551
ODONTO V LUNA,621211,Consultorios dentales del sector privado,Iztapalapa,19.33858025,-99.00864835
ODONTO VITAL CONSULTORIO ODONTOLOGICO,621211,Consultorios dentales del sector privado,Iztacalco,19.38795828,-99.06723258
ODONTOCLIN,621211,Consultorios dentales del sector privado,Xochimilco,19.27218621,-99.12567802
ODONTOLIFE,621211,Consultorios dentales del sector privado,Iztapalapa,19.3330976,-99.04276373
ODONTOLIGA INTEGRAL,621211,Consultorios dentales del sector privado,Iztacalco,19.39710536,-99.07481836
ODONTOLIGIA INTEGRAL,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.44741082,-99.19749732
ODONTOLISTICA,621211,Consultorios dentales del sector privado,Cuauhtémoc,19.41280475,-99.14423879
ODONTOLOGA ITZEL BAUTISTA,621211,Consultorios dentales del sector privado,Azcapotzalco,19.46679633,-99.16292882
ODONTOLOGIA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.52121339,-99.14215449
ODONTOLOGIA,621211,Consultorios dentales del sector privado,Iztapalapa,19.34081438,-99.00962798
ODONTOLOGIA A LA VANGUARDIA,621211,Consultorios dentales del sector privado,Coyoacán,19.31467836,-99.11101686
ODONTOLOGIA ACTUAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.32642837,-99.07772513
ODONTOLOGIA ARVAN,621211,Consultorios dentales del sector privado,Iztapalapa,19.34665167,-99.1095727
ODONTOLOGIA AVANZADA,621211,Consultorios dentales del sector privado,Venustiano Carranza,19.43250191,-99.09419996
ODONTOLOGIA COSMETICA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.51570962,-99.13238334
ODONTOLOGIA COSMETICA E INTEGRAL,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.4450945,-99.18498621
ODONTOLOGIA DR SERGIO RAMON NADER MERHY,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.42748799,-99.17661912
ODONTOLOGIA ESPECIALIZADA,621211,Consultorios dentales del sector privado,Xochimilco,19.26229099,-99.11652096
ODONTOLOGIA ESPECIALIZADA,621211,Consultorios dentales del sector privado,Azcapotzalco,19.50547619,-99.20480533
ODONTOLOGIA ESPECIALIZADA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.47241501,-99.12992429
ODONTOLOGIA ESPECILIZADA,621211,Consultorios dentales del sector privado,Iztapalapa,19.38431151,-99.02755906
ODONTOLOGIA ESTETICA,621211,Consultorios dentales del sector privado,Iztapalapa,19.35366651,-99.02621016
ODONTOLOGIA ESTETICA,621211,Consultorios dentales del sector privado,Cuajimalpa de Morelos,19.37460748,-99.28866571
ODONTOLOGIA ESTETICA,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.4272401,-99.21152584
ODONTOLOGIA ESTETICA INTEGRAL,621211,Consultorios dentales del sector privado,Xochimilco,19.25660587,-99.13095379
ODONTOLOGIA ESTETICA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.38560762,-99.08072351
ODONTOLOGIA ESTETICA Y FUNCIONAL CABI DENT,621211,Consultorios dentales del sector privado,Álvaro Obregón,19.36272001,-99.19602801
ODONTOLOGIA ESTETICA Y RESTAURADORA,621211,Consultorios dentales del sector privado,Tlalpan,19.27763883,-99.21105596
ODONTOLOGIA ESTETICA Y RESTAURADORA,621211,Consultorios dentales del sector privado,Iztapalapa,19.36380243,-99.06958516
ODONTOLOGIA EVELIN,621211,Consultorios dentales del sector privado,Iztapalapa,19.33921538,-98.99829136
ODONTOLOGIA FAMILIAR,621211,Consultorios dentales del sector privado,La Magdalena Contreras,19.31026475,-99.26501096
ODONTOLOGIA FAMILIAR,621211,Consultorios dentales del sector privado,La Magdalena Contreras,19.3124273,-99.26000433
ODONTOLOGIA FAMILIAR,621211,Consultorios dentales del sector privado,Tlalpan,19.28354678,-99.22624862
ODONTOLOGIA FAMILIAR,621211,Consultorios dentales del sector privado,Tlalpan,19.27757436,-99.23402429
ODONTOLOGIA FAMILIAR,621211,Consultorios dentales del sector privado,Tlalpan,19.22719864,-99.19657766
ODONTOLOGIA FAMILIAR,621211,Consultorios dentales del sector privado,Tlalpan,19.29362829,-99.2201829
ODONTOLOGIA FAMILIAR,621211,Consultorios dentales del sector privado,Xochimilco,19.25850814,-99.08285133
ODONTOLOGIA FAMILIAR ESPECIALIZADA,621211,Consultorios dentales del sector privado,Coyoacán,19.30517989,-99.12730349
ODONTOLOGIA GEMINIS,621211,Consultorios dentales del sector privado,Iztapalapa,19.30413569,-99.07571382
ODONTOLOGIA GENERAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.35624328,-99.08086066
ODONTOLOGIA INFANTIL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.48355021,-99.20307838
ODONTOLOGIA INFANTIL E INTEGRAL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.46658289,-99.17922632
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.47688062,-99.18717074
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.48100634,-99.20987181
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.46504474,-99.16323262
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.46842325,-99.1654995
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.4669889,-99.17281778
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.4823157,-99.18317937
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Coyoacán,19.31968789,-99.16954813
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Coyoacán,19.3217375,-99.14763801
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Coyoacán,19.32016358,-99.10758508
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Coyoacán,19.31060142,-99.15668576
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Coyoacán,19.34264048,-99.11846135
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Coyoacán,19.33441461,-99.17358462
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Cuajimalpa de Morelos,19.35361959,-99.31003455
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.54796296,-99.14372246
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.51920737,-99.15542612
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.51758607,-99.1575108
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.52347833,-99.16148593
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.55700777,-99.13109282
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.5592682,-99.13412947
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.55465003,-99.1318968
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.53816244,-99.1412636
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.53573477,-99.14917752
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.49544405,-99.06945609
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.36310272,-99.13418852
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.36410297,-99.08811534
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.34316408,-99.05156393
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztacalco,19.38001838,-99.13463791
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztacalco,19.3835873,-99.13115848
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.39346071,-99.0519014
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.39442352,-99.04782322
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztacalco,19.38552697,-99.07009213
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.47224847,-99.12904612
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.47688479,-99.06667178
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.4795468,-99.12656486
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.47713037,-99.08833929
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.50706022,-99.09042121
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.447401,-99.05849624
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.50964385,-99.10074709
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztacalco,19.40519805,-99.07853513
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztacalco,19.39898819,-99.12963303
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.55578849,-99.14753333
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.49344528,-99.06733749
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.2956,-99.07162709
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.31714646,-99.06110735
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.32677246,-99.06296509
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,La Magdalena Contreras,19.30974457,-99.24141347
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.32887606,-99.07984513
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.30845085,-99.06849269
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.30726773,-99.06935142
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.37541628,-99.03198464
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.35218139,-99.03084559
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.33166423,-99.03731833
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.34644855,-99.00846222
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Álvaro Obregón,19.38383569,-99.22980128
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tláhuac,19.29570638,-99.03782914
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tláhuac,19.27074646,-98.99572939
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Álvaro Obregón,19.37916308,-99.21560371
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Álvaro Obregón,19.33213122,-99.24461528
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tlalpan,19.29380316,-99.11447336
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tlalpan,19.29564504,-99.14136391
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tlalpan,19.29182203,-99.23778696
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tláhuac,19.31095034,-99.04879854
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tláhuac,19.28182275,-99.03950899
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tláhuac,19.31384977,-99.03958274
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tláhuac,19.26294241,-99.00698551
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tlalpan,19.26883438,-99.15450632
ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Tlalpan,19.28437719,-99.20678929
