stop_id,stop_name,grupo_stop_id
0501460-MORELOSVGUE,Morelos - Vicente Guerrero,6793
0501461-MORELOSVGUE,Morelos - Vicente Guerrero,6793
0501461-BJUAREZMOREL,Benito Juárez - Morelos,6794
0501461-AVMCPOFLORIDA,Av. Morelos - Campo Florida,6795
0501460-MORELOSALLEN,Av. Morelos - Allende,6795
0501460-MORELOSPROL,Av. Morelos - Prol. Morelos,6796
0501461-PROLMORELOS,Prol. Morelos - Av. Morelos,6796
0501461-TOPIRASTRO,Carretera a Topilejo - Calz. del Rastro,6797
0501460-TOPILEJORASTR,Carretera a Topilejo - Av. del Rastro,6797
0501461-TOPILEJOPANTE,Carretera a Topilejo - Panteón Topilejo,6798
0501460-TOPIMONTESUR,Carretera a Topilejo - Monte Sur,6799
0501461-TOPILMONTESUR,Carretera a Topilejo - Monte Sur,6799
0501461-TOPILCEDRAL,Carretera a Topilejo - Cedral,6800
0501460-TOPICEDRAL,Carretera a Topilejo - Cedral,6800
0501461-TOPIPNXALPA,Carretera a Topilejo - Camino Panteon Xalpa,6801
0501460-TOPIPANTXALPA,Carretera a Topilejo - Camino Panteón Xalpa,6801
0501460-TOPILEJOPINO,Carretera a Topilejo - Pino,6802
0501461-TOPILEJOPEDRE,Carretera a Topilejo - Pedregal,6802
05134B1-AVCRUZBLANC,Av. Cruz Blanca,6803
0501460-CIMA3CDAPTE,Camino a la Cima - Tercera Cerrada Poniente,6803
05134B0-KM28CRUZBLCA,Km 28 Cruz Blanca,6803
0501461-CARRFEDCUERN,Carretera Federal a Cuernavaca,6803
0501460-CRZBLCTEZONTI,Cruz Blanca - Tezontitla,6804
05134B1-TEZONTITLA,Tezontitla,6804
0501460-CRZBLCCHAPUL,Cruz Blanca - Mirador Chapultepec,6805
05134B0-MDORCHAPULT,Mirador de Chapultepec,6805
0501460-MORETOPILEJO,Morelos - Carretera a Topilejo,6806
0501460-PROLHGOMONO,Prol. Hidalgo - Privada Monoxola,6807
0501460-TOPICDALUCA,Carretera a Topilejo - Cerrada I Luca,6808
05134B0-MORELOS,Morelos,6809
05134B1-JMMORELOS,José María Morelos,6809
0501460-CRUZBLCAVMOR,Cruz Blanca - Av. Morelos,6809
05134B0-BUENAVISTA,Buenavista,6810
0501460-CRUZBLCPROL,Cruz Blanca - Prol. Cruz Blanca,6810
0501460-CRZBLCTEJOCO,Cruz Blanca - Tejocotes,6811
05134B1-MARGARITAS,Las Margaritas,6812
05134B0-CUAUHTEMOC,Cuauhtémoc,6812
0501460-LASMARGARITA,Las Margaritas,6812
0501460-CIMACUERNAVA,Camino a la Cima - Carretera Federal a Cuernavaca,6813
05145A1-EZCUAUHTEM,Emiliano Zapata - Cuauhtémoc,6814
05145A0-EZCUAUHTEM,Emiliano Zapata - Cuauhtémoc,6814
05145A0-EZCONSTITUCI,Emiliano Zapata - Constitución,6815
05145A1-EZCONSTITUC,Emiliano Zapata - Constitución,6815
05145A0-EZAPATACALLE,Emiliano Zapata - Calle Nueva,6816
05145A1-EZCALLENVA,Emiliano Zapata - Calle Nueva,6816
05145A1-XOCHEZAPATA,Carretera San Pablo-Xochimilco - Emiliano Zapata,6817
05145A0-PABLOTOPILEJO,Emiliano Zapata - Carretera San Pablo-Topilejo,6817
05145A0-TOPILEJOREDEN,Carretera San Pablo-Topilejo - Rerención,6818
05145A1-XOCHCONSTITU,Carretera San Pablo-Xochimilco - Constitución,6818
05145A1-XOCHRINCONAD,Carretera San Pablo Xochimilco - Unidad Habitacional Rinconada San Pablo,6819
05145A0-RIOTITLA,Antiguo Camino a Xochimilco - Rio Titla,6819
05145A1-XOCHAVXOCH,Carretera San Pablo-Xochimilco - Av. Xochimilco,6820
05145A1-XOCHJACARAN,Carretera San Pablo-Xochimilco - Jacarandas,6821
05145A0-ACUEDUCTO,Antiguo Camino a Xochimilco - Acueducto,6822
05145A1-ACUETOPILEJO,Acueducto - Carretera San Pablo-Topilejo,6822
05145A1-ACUECNOSANTI,Acueducto - Camino viejo a Santiago,6823
05145A1-ACUEFCETIS49,Acueducto - Frente a CETIS No. 49,6824
05145A1-ACUEUHENCANT,Acueducto - Unidad Habitacional el Encanto,6825
05145A1-ACUENORIA,Acueducto - La Noria,6826
05145A1-16SEPHIDALGO,16 de Septiembre - Hidalgo,6827
05145A1-16SEPALDAMA,16 de Septiembre - Aldama,6828
05145A1-16SEPNHEROES,16 de Septiembre - Niños Héroes,6829
05145A1-16SEPASEOVIRG,16 de Septiembre - Paseo de la Virgen,6830
05145A1-MXOCHSTACRUZ,Calz. México Xochimilco - Santa Cruz,6831
05145A1-MXOCHKIOTO,Calz. México Xochimilco - Kioto,6832
05145A1-MXOCHFOREST,Calz. México Xochimilco - Forestal,6833
05145A1-MXOCHENFERM,Calz. México-Xochimilco - Escuela de Enfermería UNAM,6834
05145A1-MXOCHCNOREA,Calz. México-Xochimilco - Camino Real,6835
05145A1-CTLALGTAHUIPU,Calz. de Tlalpan - Glorieta de Huipulco,6836
0501311-RENATOLEDUC,Renato Leduc,6836
05134B1-ACOXPA,Acoxpa,6837
05145A1-CTLALALEJAND,Calz. de Tlalpan - San Alejandro,6837
05145A1-CTLALTLALMAN,Calz. de Tlalpan - Tlalmanalco,6838
05145A1-CTLALVERGEL,Calz. de Tlalpan - Vergel,6839
05145A1-CTLALPBJUARE,Calz. de Tlalpan - Plazuela Benito Juárez,6840
05145A1-CTLALESFUERZ,Calz. de Tlalpan - Esfuerzo,6841
05145A1-CTLALTEXTITLA,Calz. de Tlalpan - Textitlan,6842
05145A1-CTLALBJUAREZ,Calz. de Tlalpan - Benito Juárez,6843
05145A1-CTLALNEZAHUA,Calz. de Tlalpan - Nezahualpilli,6844
05145A1-CTLALMUSEO,Calz. de Tlalpan - Museo,6845
05145A1-CTLALXOTEPIN,Calz. de Tlalpan - Xotepingo,6846
05145A1-CTLALJACARAN,Calz. de Tlalpan - Jacarandas,6847
05145A1-CTLALROSAS,Calz. de Tlalpan - Av. de las Rosas,6848
05145A1-CTLALCANDELA,Calz. de Tlalpan - Candelaria,6849
05145A1-CTLALIRLANDE,Calz. de Tlalpan - Mártires Irlandeses,6850
05145A1-CTLALPIRINEOS,Calz. de Tlalpan - Pirineos,6851
05145A1-CTLALEZAPATA,Calz. de Tlalpan - Emiliano Zapata,6852
05145A1-CTLALMPOLIBR,Calz. de Tlalpan - Municipio Libre,6853
05145A1-CTLALSTACRUZ,Calz. de Tlalpan - Santa Cruz,6854
05145A1-CTLALSANSIMON,Calz. de Tlalpan - San Simon,6855
05145A1-CTLALMNATIVIT,Calz. de Tlalpan - Metro Nativitas,6856
05145A0-CALZTLALNATIV,Calz. de Tlalpan - Metro Nativitas,6856
05145A1-CTLALRMILLAN,Calz. de Tlalpan - Ramos Millan,6857
05145A1-CTLALCLINIC10,Calz. de Tlalpan - Clínica 10,6858
05145A1-CTLALAPOSTAL,Calz. de Tlalpan - Ahorro Postal,6859
05145A1-CTLALUPOSTAL,Calz. de Tlalpan - Unión Postal,6860
05145A0-CALZTLALXOLA,Calz. de Tlalpan - Metro Xola,6861
05145A1-CTLALXOLA,Calz. de Tlalpan - Xola,6861
05145A1-CTLALCADIZ,Calz. de Tlalpan - Cadiz,6862
05145A1-CTLALSEGOVIA,Calz. de Tlalpan - Segovia,6863
05145A1-CABADTORIBIO,Calz. San Antonio Abad - Toribio Medina,6864
05145A1-CABADTORQUE,Calz. San Antonio Abad -Torquemada,6865
05145A1-CABADMFLORE,Calz. San Antonio Abad - Manuel María Flores,6866
05145A1-CABADLBOTURI,Calz. San Antonio Abad - Lorenzo Boturini,6867
05145A1-CABADFLAMENC,Calz. San Antonio Abad - Flamencos,6868
05145A1-SANJERONIMO,José María Pino Suarez - San Jerónimo,6869
05145A0-EZ2ABRIL,C. C. Santiago Tepalcatlalpan - Emiliano Zapata y 2 de Abril,6870
05145A0-AVXOCHIMILCO,Antiguo Camino a Xochimilco - Av. Xochimilco,6871
05145A0-DVOCRUZAZUL,Antiguo Camino a Xochimilco - Deportivo Cruz Azul,6872
05145A0-AVMEXICO,Antiguo Camino a Xochimilco - Av. México,6873
05145A0-20NOVIEMBRE,Antiguo Camino a Xochimilco - 20 de Noviembre,6874
05145A0-HIDALGO,Guadalupe Inclan Ramírez - Hidalgo,6875
05145A0-RETANA,Guadalupe Inclan Ramírez - Retana,6876
05145A0-NINOSHEROES,Guadalupe Inclan Ramírez - Niños Héroes,6877
05145A0-PERIFERICO,Guadalupe Inclan Ramírez - Periférico,6878
05145A0-TRANSMISIONES,Calz. México-Xochimilco - Transmisiones,6879
05145A0-FCOLIERE,Calz. México-Xochimilco - Frente a Coliere,6880
05145A0-ARENAL,Acueducto - Arenal,6881
05145A0-SANJUANDIOS,Acueducto - San Juan de Dios,6882
05145A0-CALZTLALTLAL,Calz. de Tlalpan - Tlalmanalco,6883
05145A0-CALZTLALVIAT,Calz. de Tlalpan - Viaducto Tlalpan,6884
05145A0-CALZTLALHUES,Calz. de Tlalpan - Calz. del Hueso,6885
05145A0-CALZTLALTEXTI,Calz. de Tlalpan - Textitlan,6886
05145A0-CALZTLAL3000,Calz. de Tlalpan - Tlalpan 3000 Televisa Radio,6887
05145A0-CALZTLALDNTE,Calz. de Tlalpan - División del Norte,6888
05145A0-CALZTLALXOTE,Calz. de Tlalpan - Xotepingo,6889
05145A0-CALZTLALVIRGE,Calz. de Tlalpan - La Virgen,6890
05145A0-CALZTLALGALVE,Calz. de Tlalpan - Dr. Galvez y Fuentes,6891
05145A0-CALZTLALTORRE,Calz. de Tlalpan - Las Torres,6892
05145A0-CALZTLALPATIN,Calz. de Tlalpan - Patinadores,6893
05145A0-CALZTLALANAYA,Calz. de Tlalpan - Metro General Anaya,6894
05145A0-CALZTLALCHURU,Calz. de Tlalpan - Av. Río Churubusco,6895
05145A0-CALZTLALEJE8S,Calz. de Tlalpan - Eje 8 Sur Calz. Ermita - Iztapalapa,6896
05145A0-CALZTLALERMIT,Calz. de Tlalpan - Metro Ermita,6897
05145A0-CALZTLALZAPAT,Calz. de Tlalpan - Zapata,6898
05145A0-CALZTLALMPOL,Calz. de Tlalpan - Municipio Libre,6899
05145A0-CALZTLALPORTA,Calz. de Tlalpan - Metro Portales,6900
05145A0-CALZTLALNORM,Calz. de Tlalpan - Normandia,6901
05145A0-CALZTLALMORE,Calz. de Tlalpan - Morelos,6902
05145A0-CALZTLALREFUG,Calz. de Tlalpan - Refugio,6903
05145A0-CALZTLALCORT,Calz. de Tlalpan - Metro Villa de Cortes,6904
05145A0-CALZTLALSANTI,Calz. de Tlalpan - Santiago,6905
05145A0-CALZABADCHAB,Calz. San Antonio Abad - Calz. Chabacano,6906
05145A0-CALZABAD,Calz. San Antonio Abad - Metro San Antonio Abad,6907
05145A0-20NOVJMIZAZAG,20 de Noviembre - José María Izazaga,6908
05145A0-CCREPSALVAD,C. C. República del Salvador - José María Pino Suarez y Mesones,6909
0501440-XOCHCONEJO,Carretera Xochimilco-San Pablo - El Conejo,6910
0501450-XOCHCONEJO,Carretera Xochimilco-San Pablo - El Conejo,6910
0501441-XOCHCONEJO,Carretera Xochimilco-San Pablo - El Conejo,6910
0501451-ELCONEJO,El Conejo,6910
0501451-TLALNECEDRAL,Carretera San Fco. Tlalnepantla - Cedral,6911
0501450-CONSTCEDRAL,Constitución - Cedral,6911
0501450-CONSTLACRUZ,Constitución - La Cruz,6912
0501451-TLALNMTESUR,Carretera San Fco. Tlalnepantla - Monte Sur,6912
0501450-CONSTPRIV,Constitución - Priv. Constitución,6913
0501451-TLALAYUNTA,Carretera San Fco. Tlalneplanta - Ayuntamiento,6913
0501450-16SEPAYUNTAM,16 de Septiembre - Ayuntamiento,6914
0501451-AYUNTA16SEP,Ayuntamiento - 16 de Septiembre,6914
0501451-16SEPHUEXTLA,16 de Septiembre - Cerrada Huextlalpan,6915
0501450-16SEP1CDAPROL,16 de Septiembre - Primera Cerrada Prol. 16 de Septiembre,6915
0501450-16SEPTORRES,16 de Septiembre - Las Torres,6916
0501451-16SEPTORRES,16 de Septiembre - Las Torres,6916
0501451-PROL16SEPEZAP,Prol. 16 de Septiembre - Emiliano Zapata,6917
0501450-PROL16SEPEZAP,Prolongación 16 de Septiembre - Emiliano Zapata,6917
0501450-CONSTPROGRE,Constitución -Progreso,6918
0501450-16SEPCONSTITU,16 de Septiembre - Constitución,6919
0501450-16SEP3CDACUAU,16 de Septiembre - Tercera Cerrada de Cuauhtémoc,6920
05144C0-CUAUTENTEPE,C. C. San Salvador Cuauhtenco - José María Morelos-Tepecuentech,6921
0501440-AVFABFPRIV,Av. Fabián Flores - Priv. Fabián Flores,6921
05144C1-JMMNHEROES,José María Morelos - Niños Héroes,6921
05144C1-AVFABFLCDABA,Av. Fabián Flores - Cerrada Abasolo,6922
05144C1-JMMCDABA,José María Morelos - Cerrada Abasolo,6922
0501441-AVFABFBJUAREZ,Av. Fabián Flores-Benito Juárez,6922
0501440-AVFABFBJUARE,Av. Fabián Flores - Benito Juárez,6922
05144C1-AVFABFLPRIVFF,Av. Fabián Flores - Priv. Fabián Flores,6923
0501441-AVFABFMONTEA,Av. Fabián Flores-Monte Alegre,6923
05144C0-AVFABFLPROGR,Av. Fabián Flores - Progreso,6924
05144C1-AVFABFLPROGR,Av. Fabián Flores - Progreso,6924
05144C1-AVFABFLAZIMBR,Av. Fabián Flores - Ángel Zimbron,6925
05144C1-AVFABFLVCARRA,Av. Fabián Flores - Venustiano Carranza,6926
05144C1-AVFABFLPROLIZ,Av. Fabián Flores - Prol. Ignacio Zaragoza,6927
05144C0-AVFABFLIZARAG,Av. Fabián Flores - Prol. Ignacio Zaragoza,6927
05144C1-CUAUCBPABLO,Cuauhtémoc - C. B. San Pablo,6928
05144C1-CUAUPROLNH2,Cuauhtémoc - Prol. Niños Héroes 2,6929
05144C1-CUAUHPROLNH,Cuauhtémoc - Prol. Niños Héroes,6930
05144C0-CUAUCIRUELO,Cuauhtémoc - Calle Ciruelos,6931
05144C1-CUAUHCIRUELO,Cuauhtémoc - Calle Ciruelos,6931
05144C1-CUAUHF319,Cuauhtémoc - Frente a No. 319,6932
05144C1-CUAUHAPROLNH,Cuauhtémoc - Antes de Prol. Niños Héroes,6933
05144C1-CUAUHEZAPAT,Cuauhtémoc - Emiliano Zapata,6934
05144C0-CUAUPROLNHE,Cuauhtémoc - Prol. Niños Héroes,6934
05144C1-CUAUHCJONCU,Cuauhtémoc - Callejón Cuauhtémoc,6935
05144C0-CUAUEZAPATA,Cuauhtémoc - Emiliano Zapata,6935
05144C1-JSIERRACUAUH,Justo Sierra - Cuauhtémoc,6936
05144C0-CUAUJSIERRA,Cuauhtémoc - Justo Sierra,6936
05144C1-JSIERRAMOCTE,Justo Sierra - Moctezuma,6937
05144C1-ATZACJSIERRA,Atzacayatl - Justo Sierra,6938
05144C1-ZARAGOATZACA,Zaragoza - Atzacayatl,6939
05144C1-AVMHGOCUAUH,Av. Miguel Hidalgo - Cuauhtémoc,6940
05144C0-CUAUAVHGO,Cuauhtémoc - Av. Hidalgo,6940
05144C0-JMMGUATEMA,José María Morelos - Guatemala,6941
0501441-AVJMMEZAPATA,Av. José María Morelos-Emiliano Zapata,6941
05144C0-JMMORELOSCJO,José María Morelos - Callejon Morelos,6942
05144C0-AVFABFLJORTIZ,Av. Fabián Flores - Josefa Ortiz de Domínguez,6943
05144C0-AVFABFLEZAPAT,Av. Fabián Flores - Emiliano Zapata,6944
05144C0-AVFABFLAZIMBR,Av. Fabián Flores - Ángel Zimbron,6945
05144C0-AVFABFLVCARRA,Av. Fabián Flores - Venustiano Carranza,6946
05144C0-CUAUPVILLPABL,Cuauhtémoc - Pasando Villa San Pablo,6947
05144C0-CUAUSANPABL,Cuauhtémoc - San Pablo,6948
05144C0-CUAUHTEMOC,Cuauhtémoc,6949
05144C0-CUAUVILLACANE,Cuauhtémoc - Villa Canelin,6950
05144C0-CUAUPPROLNH,Cuauhtémoc - Pasando Prol. Niños Héroes,6951
05144C0-CUAUCJONNHER,Cuauhtémoc - Callejón Niños Héroes,6952
05144C0-JSIERRAQUETZ,Justo Sierra - Quetzalcoatl,6953
05144C0-QUETZALMOREL,Quetzalcoatl - Morelos,6954
0501431-AVHIDALGO,Av. Hidalgo,6955
05144C0-AVMHGOHEROE,Av. Miguel Hidalgo - Niños Héroes,6955
0501430-NINOSHEROES,Niños Héroes,6955
0501441-HILUSJAGUEY,Hombres Ilustres - EL Jaguey,6956
0501440-HILUSNECAXA,Hombres Ilustres - Necaxa,6956
0501441-GPEINFONAVIT,Guadalupe Inclan Ramírez - Unidad Infonavit,6957
0501440-GPEINFONAVIT,Guadalupe Inclan Ramírez - Unidad Infonavit,6957
0501440-GPEIRIOSANLU,Guadalupe Inclan Ramírez - Río San Lucas,6958
0501441-GPEIRIOSANLUC,Guadalupe Inclan Ramírez - Río San Lucas,6958
0501441-GPEIMTEMOTE,Guadalupe Inclan Ramírez - Monte Morelos Oriente,6959
0501440-GPEIMTEMOTE,Guadalupe Inclan Ramírez - Monte Morelos Oriente,6959
0501440-GPEIMONTECAL,Guadalupe Inclan Ramírez - Monte Calvario,6960
0501441-GPEIMONTECAL,Guadalupe Inclan Ramírez - Monte Calvario,6960
0501440-XOCHINCLAN,Carretera Xochimilco-San Pablo - Guadalupe Inclan Ramírez,6961
0501441-XOCHINCLAN,Carretera Xochimilco-San Pablo - Guadalupe Inclan Ramírez,6961
0501440-PROLHGODURZ,Prol. Hidalgo - Duraznos,6962
0501441-JMMPROLHGO,José María Morelos - Prol. Hidalgo,6963
0501440-PROLHGOMOR,Prol. Hidalgo - Morelos,6963
0501441-PROLHGODURAZ,Prol. Hidalgo - Duraznos,6964
0501440-AVMHGOPINAPA,Av. Miguel Hidalgo - PiNa y Palacios,6964
0501440-AVMHGONICOBR,Av. Miguel Hidalgo - Nicolas Bravo,6965
0501440-AVMHGOHEROE,Av. Miguel Hidalgo - Niños Héroes,6966
0501440-AVMHGOIZARAG,Av. Miguel Hidalgo - Ignacio Zaragoza,6967
0501441-JMMVEREDA,José María Morelos - La Vereda,6968
0501440-XOCHVEREDA,Carretera Xochimilco-San Pablo - La Vereda,6968
0501440-XOCHFRESNO,Carretera Xochimilco-San Pablo - Fresno,6969
0501441-XOCHFRESNO,Carretera Xochimilco-San Pablo - Fresno,6969
0501441-XOCHPROLCEDR,Carretera Xochimilco-San Pablo - Prol. Cedro,6970
0501440-XOCHPROLCED,Carretera Xochimilco-San Pablo - Prol. Cedro,6970
0501440-XOCHCEDRO,Carretera Xochimilco-San Pablo - Cedro,6971
0501441-XOCHCEDRO,Carretera Xochimilco-San Pablo - Cedro,6971
0501440-XOCHAHUACA,Carretera Xochimilco-San Pablo - Ahuacayucan,6972
0501440-XOCHCUAUHTE,Carretera Xochimilco-San Pablo - Cuauhtémoc,6973
0501440-IALLBJUAREZ,Ignacio Allende - Benito Juárez,6974
0501441-IALLBJUAREZ,Ignacio Allende - Benito Juárez,6974
0501440-IALLENVGUER,Ignacio Allende - Vicente Guerrero,6975
0501440-VGUERTLACOM,Vicente Guerrero - Tlacomulco,6976
0501441-IALLTLACOMULC,Ignacio Allende - Tlacomulco,6976
0501441-VGUERRERO,Vicente Guerrero - Prol. Vicente Guerrero,6977
0501440-HILUSROSAS,Hombres Ilustres - Las Rosas,6977
0501441-HILUSGRANJAS,Hombres Ilustres - Las Granjas,6978
0501440-HILUSPOZO,Hombres Ilustres - El Pozo,6978
0501440-HILUSCDAHILUS,Hombres Ilustres - Cerrada de Hombres Ilustres,6979
0501441-HILUSFCOSARAB,Hobres Ilustres - Francisco Sarabia,6980
0501440-HILUSFCOSARAB,Hombres Ilustres - Francisco Sarabia,6980
0501440-HILUSCNOSTACE,Hombres Ilustres - Camino a Santa Cecilia,6981
0501441-HILUSLUCERNSU,Hombres Ilustres - Lucerna Sur,6982
0501440-HILUSILUSTRE2,Hombres Ilustres - Lucerna 2 ,6982
0501440-HILUSLUSTR,Hombres Ilustres - Lucerna ,6983
0501441-HILUSLUCERN2,Hombres Ilustres - Lucerna 2,6983
0501440-XOCHTANQUE,Carretera Xochimilco-San Pablo - El Tanque,6984
0501441-XOCHTANQUE,Carretera Xochimilco-San Pablo - El Tanque,6984
0501440-XOCHCNOREAL,Carretera Xochimilco-San Pablo - Camino Real  ,6985
0501441-XOCHCNOREAL,Carretera Xochimilco-San Pablo - Camino Real,6985
0501440-XOCHCAJON,Carretera Xochimilco-San Pablo - El Cajon,6986
0501441-XOCHCAJON,Carretera Xochimilco-San Pablo - El Cajon,6986
0501441-PROLJMM350,Prol. José María Morelos-Frente a No. 350,6987
0501440-JMMF350,José María Morelos - Frente a No. 350,6987
0501440-JMMACACHINA,José María Morelos - Acachinamic,6988
0501441-PROLJMMACACH,Prol. José María Morelos-Acachinamic,6988
0501440-JMMF300,José María Morelos - Frente a No. 300,6989
0501441-PROLJMM300,Prol. José María Morelos-Frente a No. 300,6989
0501441-AVJMMTEPECU,Av. José María Morelos-Tepecuentech,6990
0501440-JMMTEPECUENT,José María Morelos - Tepecuentech,6990
0501441-AVJMMOTRIQU,Av. José María Morelos-Otriquisco,6991
0501440-JMMGUATEMAL,José María Morelos - Guatemala,6991
0501441-AVJMMJALAPA,Av. José María Morelos-Jalapa,6992
0501440-JMMJALAPA,José María Morelos - Jalapa,6992
0501440-JMMCJONMORE,José María Morelos - Cjon. Morelos,6993
0501440-JMMABASOLO,José María Morelos - Abasolo,6994
0501441-AVFABFJORTIZ,Av. Fabián Flores y Josefa Ortiz de Domínguez,6995
0501440-AVFABFJORTIZD,Av. Fabián Flores - Josefa Ortiz de Domínguez,6995
0501440-AVFABFABASOLO,Av. Fabián Flores - Abasolo,6996
0501441-AVFABFABASOL,Av. Fabián Flores-Abasolo,6996
0501441-AVFABFEZAPAT,Av. Fabián Flores-Emiliano Zapata,6997
0501440-AVFABFZAPATA,Av. Fabián Flores - Emiliano Zapata,6997
0501440-AVFABFGUERRE,Av. Fabián Flores - Guerrero,6998
0501441-AVFABFGUERRE,Av. Fabián Flores-Guerrero,6998
0501441-16SEPTIMADERO,16 de Septiembre - Francisco I. Madero,6999
0501441-PROL16CNONATI,Prolongación 16 de Septiembre - Camino a Nativitas,7000
0501431-PROL16SEPTIEM,Prolongación 16 de Septiembre,7000
0501441-GPEIPROL16SEP,Guadalupe Inclan Ramírez - Prol. 16 de Septiembre,7001
0501441-JMMCDAMOREL,José María Morelos - Cerrada Morelos,7002
0501441-JMMIZARAGOZA,José María Morelos - Ignacio Zaragoza,7003
0501441-JMMHEROES,José María Morelos - Niños Héroes,7004
0501441-XOCHPROGRES,Carretera Xochimilco-San Pablo - Progreso,7005
0501441-IALLCUAUHTEM,Ignacio Allende - Cuauhtémoc,7006
0501441-HILUSAGUASPO,Hombres Ilustres - Aguas Potables,7007
0501441-HILUSLUCERNA,Hombres Ilustres - Lucerna,7008
0501441-AVJMMCUAUTE,Av. José María Morelos-Cuautepec,7009
0501441-AVJMMFRONTE,Av. José María Morelos-Frontera,7010
0501441-AVJMMVCARRAN,Av. José María Morelos-Venustiano Carranza,7011
0501441-AVJMMFMOCA,Av. José María Morelos-Fernando Montes de Oca,7012
0501441-AVFABFGALEAN,Av. Fabián Flores y Galeana,7013
0501441-CJONFABFLORE,Av. Fabián Flores y Callejón Fabián Flores,7014
0501430-CALZTASQUENA,Calz. Tasqueña,7015
0501431-CALZTASQUEN,Calz. Tasqueña,7015
0501431-TEPONAXTLE,Teponaxtle,7016
0501431-GALVEZFTES,Galvez y Fuentes,7017
0501431-CASTELLANOS,Castellanos Quinto,7018
0501431-CALZVIRGEN,Calz. La Virgen,7019
0501431-XOTEPINGO,Xotepingo,7020
0501431-RNO69,Retorno 69,7021
0501431-CALLE9,Calle 9,7022
0501430-TENOCH,Tenoch,7022
0501431-ALDEBARAN,Aldebaran,7023
0501431-MARTRANQUILI,Mar de la Tranquilidad,7024
0501431-TZINNIAS,Tzinnias,7025
0501431-RANCHOMANT,Rancho Mante,7026
0501431-CALZHUESO,Calz. del Hueso,7027
0501431-CANNES,Cannes,7028
0501431-COAPLAZA,Coaplaza,7029
0501431-CARRETA,La Carreta,7030
0501431-DIVISIONTE,División del Norte,7031
0501431-VAQUERITOS,Plaza Vaqueritos y San Lorenzo,7032
0501431-FPEANGELES,Felipe Ángeles,7033
0501430-VILLAYALA,Villa de Ayala,7033
0501431-ALCANFORES,Alcanfores,7034
0501431-DVOXOCHIMIL,Deportivo Xochimilco,7035
0501431-ACUEDUCTO,Acueducto,7036
0501431-CARROAXTE2,Carretera a Oaxtepec 2,7037
0501431-FRENTE39,Frente a No. 39,7038
0501430-LAHERRADURA,La Herradura,7038
0501431-HERRADURA,Herradura,7039
0501431-KM175,Km 17.5,7040
0501430-KM175,Km 17.5,7040
0501431-CUITLAHUAC,Cuitlahuac,7041
0501431-TLALOC,Tlaloc,7042
0501431-CARROAXTE,Carretera a Oaxtepec,7043
0501431-AVNVOLEONPTE,Av. Nuevo León Poniente,7044
0501430-NVOLEONPUEB,Av. Nuevo León y Av. Puebla Poniente,7044
0501430-TLAXCALA,Tlaxcala,7045
0501431-TLAXCALA,Tlaxcala,7045
0501431-MXNTE,México Norte,7046
0501411-CAMPECHE,Campeche,7046
0501430-CETRAMTASQUE,Cetram Tasqueña Anden B,7047
0501430-AV3,Av. 3,7048
0501430-MARCOSHPUL,Marcos H. Pulido,7049
0501430-CALZVIRGEN,Calz. de la Virgen,7050
0501430-RETORNO50,Retorno 50,7051
0501430-ALDEBARAN,Aldebaran,7052
0501430-CIRUELOS,Ciruelos,7053
0501430-RAMONARRIAG,Ramón Arriaga,7054
0501430-ALAMEDASUR,Alameda Sur,7055
0501430-RANCHOVISTA,Rancho Vista Hermosa,7056
0501430-CALZHUESO,Calz. del Hueso,7057
0501430-PARMA,Parma,7058
0501430-ABREVADERO,Abrevadero,7059
0501430-LAVEREDA,La Vereda,7060
0501430-ELFAROL,El Farol,7061
0501430-VAQUERITOS,Plaza Vaqueritos,7062
0501430-UINFO5234,Unidad Infonavit frente a No. 5234,7063
0501430-AVMX,Av. México,7064
0501430-CUAUHTEMOC,Cuauhtémoc,7065
0501430-LCARDENAS,Lazaro Cardenas,7066
0501430-SANTUARIO,Santuario,7067
0501430-HERRADURA,Herradura,7068
0501430-CARROAXT2,Carretera a Oaxtepec 2,7069
0501430-FRAYBCASAS,Fray Bartolome de las Casas,7070
0501430-TLALOC,Tlaloc,7071
0501430-CDAHGO,Cerrada Hidalgo,7072
0501430-CARROAXTEPEC,Carretera a Oaxtepec,7073
0501430-JALISCO,Jalisco,7074
0501430-AGUASCALIEN,Aguascalientes,7075
0501420-MIGUELHGO,Miguel Hidalgo,7076
0501420-ALVAROBREGO,Álvaro Obregon,7077
0501420-MAISABELALE,María Isable Alegría,7078
0501420-QUIRINOMEND,Quirino Mendoza,7079
0501420-ACUEXCOMATL2,Acuexcomatl 2,7080
0501420-ACUEXCOMATL,Acuexcomatl,7081
0501420-HORTICULTOR,Horticultor,7082
0501420-FLORICULTOR,Floricultor,7083
0501420-LCARDENAS,Lazaro Cardenas,7084
0501420-CUACONTLE,Cuacontle,7085
0501420-ATLAPULCO,Atlapulco,7086
0501420-CALVARIO,Calvario,7087
0501420-AVCUAUHTEMO,Av. Cuauhtémoc,7088
0501420-AMELGAR,Agustín Melgar,7089
0501420-GVODIAZORDAZ,Gustavo Díaz Ordaz,7090
0501420-LAGALLERA,La Gallera,7091
0501420-CUAUHTEMOC2,Cuauhtémoc 2,7092
0501421-OJODEAGUA,Ojo de Agua,7093
0501420-IZARAGOZA,Ignacio Zaragoza,7093
0501420-PEDROBENAVI,Pedro Benavides,7094
0501420-LAPLANTA,La Planta,7095
0501420-CDABJUAREZ,Cerrada Benito Juárez,7096
